id_venda,data_venda,hora_venda,id_produto,produto,categoria,cor,tamanho,quantidade,preco_unitario,desconto,valor_total,forma_pagamento,canal,id_cliente,id_vendedor
8153,2026-07-16,11:15,170,Blusa Casual,Blusa,Vermelha,P,3,144.13,64.86,367.53,Cartão de Crédito,Física,318.0,18
8154,2026-06-12,16:15,84,Jaqueta Esporte,Jaqueta,Branca,M,4,75.93,30.37,273.35,Dinheiro,Online,166.0,22
8155,2026-09-07,13:45,145,Camiseta Social,Camiseta,Branca,G,4,148.84,29.77,565.59,Cartão de Crédito,Online,493.0,6
8156,2026-06-25,13:00,63,Calça Esporte,Calça,Rosa,P,1,197.71,0.0,197.71,Cartão de Débito,Online,326.0,11
8157,2026-06-18,16:15,31,Camiseta Slim,Camiseta,Verde,M,1,153.72,0.0,153.72,crediário,Física,480.0,2
8158,2026-08-20,21:15,141,Bermuda Esporte,Bermuda,Azul,P,1,113.71,0.0,113.71,Cartão De Crédito,Online,238.0,19
8159,2026-03-19,21:00,146,Bermuda Slim,Bermuda,Cinza,P,2,171.6,51.48,291.72,Dinheiro,Física,457.0,4
8160,02-07-2026,16:15  ,56,Acessório Social,Acessório,Vermelha,M,2,170.32,34.06,306.58,Cartão de Débito,Física,514.0,20
8161,2026-04-25,11:15,48,Vestido Casual,Vestido,Branca,GG,1,36.53,1.83,34.7,Dinheiro,Online,582.0,7
8162,2026-04-20,19:30,106,Blusa Casual,Blusa,Branca,P,4,74.15,0.0,296.6,Cartão de Crédito,Online,440.0,9
8163,2026-03-22,14:00,139,Jaqueta Casual,Jaqueta,Branca,M,4,270.43,0.0,1081.72,Cartão de Débito,Online,41853.0,19
8164,2026-07-31,13:00,28,Blusa Premium,Blusa,Vermelha,M,3,251.27,0.0,753.81,Cartão de Crédito,Online,154.0,11
8165,2026-06-28,09:15,146,Bermuda Slim,Bermuda,Cinza,P,2,171.6,51.48,291.72,Crediário,Física,37.0,3
8166,2026-05-04,10:30,171,Bermuda Casual,Bermuda,Preta,P,2,227.85,0.0,455.7,Dinheiro,Física,276.0,10
8167,2026-05-07,19:00,22,Calça X,Calça,Vermelha,M,2,316.01,0.0,632.02,Dinheiro,Física,525.0,25
8168,2026-08-30,16:15,135,Blusa Slim,Blusa,Vermelha,M,1,306.42,45.96,260.46,Cartão de Débito,Online,590.0,5
8169,2026-09-24,20:00,173,Vestido Social,Vestido,Azul,G,3,154.45,46.34,417.01,Dinheiro,Online,294.0,22
8170,2026-04-09,15:45,76,Blusa Esporte,Blusa,Preta,M,3,343.95,154.78,877.07,Cartão de Débito,Física,73.0,17
8171,12/08/2026,14:15,174,Vestido Social,Vestido,Vermelha,P,4,168.54,0.0,674.16,Dinheiro,Física,585.0,17
8172,2026-06-13,18:45,179,Jaqueta Slim,Jaqueta,Preta,G,4,171.21,102.73,582.11,PIX,Física,99.0,21
8173,2026-06-25,20:15,105,Camiseta Básica,Camiseta,Rosa,G,2,253.97,0.0,507.94,PIX,Física,131.0,25
8174,2026-03-29,11:15,111,Camiseta Básica,Camiseta,Vermelha,M,4,145.87,0.0,583.48,PIX,Física,103.0,11
8175,2026-03-22,16:00,166,Bermuda Básica,Bermuda,Vermelha,P,2,284.79,28.48,541.1,Cartão de Débito,Física,424.0,3
8176,2026-06-15,17:15,40,Bermuda X,Bermuda,Verde,G,1,167.87,0.0,167.87,Dinheiro,Física,437.0,20
8177,2026-04-02,19:15,161,Acessório Slim,Acessório,Verde,P,3,265.0,0.0,795.0,Cartão de Débito,Online,292.0,16
8178,2026-03-12,14:15,116,Bermuda Casual,Bermuda,Branca,P,4,311.15,186.69,1057.91,PIX,Online,172.0,17
8179,2026-09-20,10:15,7,Bermuda Slim,Bermuda,Branca,P,2,145.46,14.55,276.37,Cartão de Crédito,Física,550.0,3
8180,2026-04-15,13:15,131,Blusa Slim,Blusa,Vermelha,P,2,278.74,55.75,501.73,PIX,Física,218.0,20
8181,16/04/26,19:00,86,Acessório X,Acessório,Rosa,M,2,318.79,0.0,637.58,Cartão de Débito,Online,,25
8182,2026-05-05,19:30,76,Blusa Esporte,Blusa,Preta,M,1,343.95,51.59,292.36,Cartão de Crédito,Física,241.0,3
8183,2026-04-08,19:00,112,Camiseta Casual,Camiseta,Branca,GG,3,264.38,0.0,793.14,Cartão de Débito,Online,534.0,5
8184,2026-05-27,14:45,161,Acessório Slim,Acessório,Verde,P,4,265.0,159.0,901.0,Cartão de Crédito,Online,343.0,5
8185,2026-03-01,17:30,28,Blusa Premium,Blusa,Vermelha,M,1,251.27,0.0,251.27,Cartão de Débito,Online,347.0,2
8186,2026-04-15,18:00,140,Jaqueta Slim,Jaqueta,Verde,G,2,207.04,0.0,414.08,Cartão de Débito,Online,263.0,19
8187,2026-03-15,12:45,50,Blusa Slim,Blusa,Branca,M,3,266.9,0.0,800.7,Cartão de Débito,Física,34.0,1
8188,2026-08-03,13:00,11,Blusa X,Blusa,Verde,M,1,185.54,0.0,185.54,Cartão de Débito,Física,312.0,21
8189,2026-05-13,12:15,16,Camiseta Social,Camiseta,Cinza,GG,4,331.58,132.63,1193.69,PIX,Física,247.0,1
8190,2026-09-25,11:30,92,Acessório Casual,Acessório,Rosa,GG,4,97.33,58.4,330.92,Cartão de Débito,Online,147.0,14
8191,2026-04-14,15:45,67,Blusa Slim,Blusa,Preta,GG,3,275.2,0.0,825.6,Cartão de Débito,Física,490.0,24
8192,2026-07-26,13:15,104,Jaqueta Premium,Jaqueta,Verde,P,4,187.44,0.0,749.76,Cartão de Débito,Física,587.0,8
8193,2026-07-02,13:30,30,Jaqueta X,Jaqueta,Preta,GG,3,73.7,0.0,221.1,Cartão de Crédito,Online,293.0,2
8194,2026-04-03,17:30,8,Camiseta Slim,Camiseta,Vermelha,G,3,189.75,56.92,512.33,Crediário,Física,337.0,12
8195,2026-05-20,18:00,164,Acessório Social,Acessório,Vermelha,M,3,151.35,0.0,454.05,Dinheiro,Online,305.0,15
8196,2026-06-26,21:30,85,Acessório Premium,Acessório,Branca,M,3,190.75,0.0,572.25,Cartão de Débito,Física,298.0,1
8197,31/05/2026,19:15,172,Bermuda X,Bermuda,Azul,P,1,131.52,0.0,131.52,Cartão de Débito,Online,,18
8198,2026-08-11,16:15,173,Vestido Social,Vestido,Azul,G,1,154.45,15.44,139.01,Cartão de Crédito,Física,428.0,6
8199,2026-04-21,14:45,169,Acessório Social,Acessório,Cinza,GG,2,323.67,32.37,614.97,Cartão de Crédito,Online,228.0,12
8200,2026-07-19,21:00,138,Vestido Casual,Vestido,Branca,GG,3,108.94,32.68,294.14,Crediário,Online,457.0,6
8201,17/05/26,11:15,85,Acessório Premium,Acessório,Branca,M,1,190.75,9.54,181.21,Cartão de Débito,Física,483.0,1
8202,2026-09-08,13:00,167,Blusa Social,Blusa,Azul,GG,3,64.79,0.0,194.37,Cartão de Débito,Física,371.0,23
8203,2026-05-11,19:45,67,Blusa Slim,Blusa,Preta,GG,4,275.2,110.08,990.72,Cartão de Crédito,Online,288.0,16
8204,2026-08-04,13:00,44,Calça Básica,Calça,Rosa,GG,1,51.2,5.12,46.08,Cartão de Débito,Física,169.0,15
8205,2026-05-16, 15:00 ,42,Jaqueta Esporte,Jaqueta,Verde,P,2,151.48,524.3667506081072,272.66,Cartão de Crédito,Online,87.0,5
8206,26-03-2026,15:15,74,Blusa Slim,Blusa,Azul,G,2,131.19,39.36,223.02,PIX,Física,166.0,3
8207,2026-06-30,09:45,107,Jaqueta X,Jaqueta,Vermelha,GG,2,105.29,0.0,210.58,Cartão de Crédito,Online,312.0,22
8208,13-09-2026,14:00,34,Acessório Básica,Acessório,Rosa,GG,2,95.07,0.0,190.14,Cartão de Crédito,Online,6.0,7
8209,2026-06-21,21:30,150,Calça Básica,Calça,Azul,P,1,158.86,15.89,142.97,Crediário,Online,272.0,3
8210,2026-08-10,17:45,40,Bermuda X,Bermuda,Verde,G,4,167.87,100.72,570.76,Cartão de Débito,Física,461.0,10
8211,2026-03-21,18:30,90,Acessório Básica,Acessório,Rosa,M,2,276.24,0.0,552.48,dinheiro,Física,424.0,22
8212,2026-04-18,13:30,170,Blusa Casual,Blusa,Vermelha,P,2,144.13,28.83,259.43,Crediário,Física,,22
8213,2026-04-23,16:00,114,Jaqueta Slim,Jaqueta,Azul,M,4,280.98,168.59,955.33,Dinheiro,Online,280.0,2
8214,2026-07-17,09:00,110,Calça Premium,Calça,Branca,GG,2,154.18,0.0,308.36,Cartão de Crédito,Física,534.0,9
8215,2026-09-17,12:00,60,Blusa X,Blusa,Verde,G,4,274.9,0.0,1099.6,Cartão de Débito,Física,249.0,15
8216,2026-05-14,15:45,167,Blusa Social,Blusa,Azul,GG,4,64.79,25.92,233.24,Cartão de Crédito,Física,122.0,10
8217,2026-04-16,18:30,166,Bermuda Básica,Bermuda,Vermelha,P,4,284.79,113.92,1025.24,PIX,Física,582.0,5
8218,2026-05-25,09:00,142,Acessório Básica,Acessório,Azul,P,2,160.25,16.03,304.47,Cartão de Débito,Online,560.0,6
8219,2026-06-21,09:15,38,Acessório Básica,Acessório,Preta,M,4,180.55,108.33,613.87,Dinheiro,Online,346.0,13
8220,2026-06-24,09:30,155,Blusa Slim,Blusa,Preta,G,4,221.97,133.18,754.7,Cartão de Crédito,Física,3.0,8
8221,2026-07-03,15:30,81,Blusa Social,Blusa,Rosa,M,2,154.72,0.0,309.44,Cartão de Débito,Física,546.0,10
8222,2026-08-24,15:45,39,Jaqueta Slim,Jaqueta,Verde,M,1,247.63,24.76,222.87,Cartão de Débito,Online,457.0,14
8223,2026-06-19,17:00,76,Blusa Esporte,Blusa,Preta,M,1,343.95,51.59,292.36,Cartão de Crédito,Online,279.0,7
8224,2026-03-15,16:30,71,Jaqueta Básica,Jaqueta,Azul,GG,0,341.23,34.12,307.11,Cartão de Débito,Online,158.0,6
8225,2026-04-11,14:15,118,Acessório Social,Acessório,Verde,GG,2,151.68,0.0,303.36,Cartão de Débito,Física,197.0,24
8226,2026-04-16,17:30  ,56,Acessório Social,Acessório,Vermelha,M,3,170.32,933.5174371476611,485.41,PIX,Online,441.0,5
8227,2026-06-02,09:00,75,Calça Premium,Calça,Branca,G,3,338.8,152.46,863.94,Crediário,Física,389.0,17
8228,2026-08-01,11:00,134,Calça Casual,Calça,Vermelha,M,2,149.43,0.0,298.86,Dinheiro,Online,308.0,2
8229,2026-06-15,18:45,82,Acessório Premium,Acessório,Verde,P,2,84.17,0.0,168.34,PIX,Online,393.0,10
8230,2026-07-20,16:15,179,Jaqueta Slim,Jaqueta,Preta,G,4,171.21,0.0,684.84,Cartão de Crédito,Física,,6
8231,2026-07-31,18:45,172,Bermuda X,Bermuda,Azul,P,4,131.52,52.61,473.47,Cartão de Crédito,Física,35933.0,17
8232,2026-09-16,20:45,20,Jaqueta Casual,Jaqueta,Preta,P,4,137.0,54.8,493.2,Cartão de Crédito,Online,81.0,4
8233,2026-07-17,10:45,41,Blusa Premium,Blusa,Rosa,M,2,43.45,4.35,82.55,PIX,Física,296.0,20
8234,2026-06-10,20:30,177,Calça Slim,Calça,Verde,GG,2,128.31,0.0,256.62,Cartão de Débito,Física,85.0,18
8235,2026-06-23,20:00,148,Vestido X,Vestido,Branca,GG,1,89.73,13.46,76.27,Cartão de Crédito,Online,251.0,22
8236,2026-03-31,09:00,51,Calça Esporte,Calça,Cinza,G,4,199.02,119.41,676.67,Cartão de Débito,Física,495.0,23
8237,2026-05-15,09:00,15,Vestido Básica,Vestido,Preta,GG,1,47.4,0.0,47.4,Cartão de Débito,Online,91.0,17
8238,2026-04-29,15:00,134,Calça Casual,Calça,Vermelha,M,2,149.43,14.94,283.92,PIX,Física,232.0,9
8239,2026-05-14,18:15,86,Acessório X,Acessório,Rosa,M,3,318.79,47.82,908.55,Cartão de Débito,Online,16.0,10
8240,2026-09-03,13:30,74,Blusa Slim,Blusa,Azul,G,4,131.19,52.48,"R$ 472,28",Cartão de Crédito,Online,541.0,9
8241,2026-07-18,14:45,159,Camiseta Esporte,Camiseta,Preta,M,0,150.94,30.19,573.57,Dinheiro,Física,445.0,16
8242,2026-08-07,20:15,107,Jaqueta X,Jaqueta,Vermelha,GG,3,105.29,15.79,300.08,Cartão de Crédito,Online,534.0,17
8243,2026-07-20,16:15,174,Vestido Social,Vestido,Vermelha,P,1,168.54,0.0,168.54,Cartão de Crédito,Física,87.0,21
8244,2026-06-22,12:15,29,Jaqueta Básica,Jaqueta,Azul,M,1,78.25,7.82,70.43,Dinheiro,Física,318.0,3
8245,2026-06-07,16:45,69,Jaqueta Premium,Jaqueta,Azul,G,2,266.09,79.83,452.35,Cartão de Débito,Física,320.0,10
8246,2026-05-01,21:30,153,Calça Esporte,Calça,Azul,M,2,247.52,24.75,470.29,Cartão de Crédito,Online,453.0,22
8247,2026-05-26,10:30,65,Vestido Premium,Vestido,Branca,GG,4,304.89,60.98,1158.58,PIX,Online,564.0,2
8248,2026-05-16,11:15,167,Blusa Social,Blusa,Azul,GG,4,64.79,38.87,220.29,Cartão de Crédito,Online,321.0,18
8249,2026-05-09,11:45,171,Bermuda Casual,Bermuda,Preta,P,2,227.85,68.35,387.35,Cartão de Crédito,Online,220.0,10
8250,2026-09-21,10:45,93,Blusa Social,Blusa,Cinza,GG,4,343.23,137.29,1235.63,Cartão de Débito,Online,534.0,22
8251,2026-04-02,21:45,100,Blusa X,Blusa,Rosa,P,4,160.64,0.0,642.56,Cartão de Crédito,Física,294.0,3
8252,2026-06-18,10:15,36,Vestido Casual,Vestido,Preta,GG,3,28.02,4.2,79.86,Cartão de Débito,Física,489.0,24
8253,2026-07-25,12:15,16,Camiseta Social,Camiseta,Cinza,GG,4,331.58,0.0,1326.32,Cartão de Débito,Online,518.0,16
8254,2026-04-29,12:15,171,Bermuda Casual,Bermuda,Preta,P,1,227.85,22.78,205.07,Dinheiro,Online,108.0,24
8255,2026-09-19,14:15,38,Acessório Básica,Acessório,Preta,M,2,180.55,18.06,343.04,dinheiro,Física,170.0,10
8256,2026-09-24,10:00,116,Bermuda Casual,Bermuda,Branca,P,3,311.15,140.02,793.43,Cartão de Débito,Online,495.0,10
8257,2026-05-03,10:00,176,Calça Básica,Calça,Cinza,GG,4,182.47,36.49,693.39,Dinheiro,Física,364.0,12
8258,2026-04-08,17:00,126,Camiseta Esporte,Camiseta,Vermelha,GG,4,172.09,0.0,688.36,Crediário,Online,97.0,15
8259,2026-03-22,21:15,77,Blusa Casual,Blusa,Verde,P,4,121.34,24.27,461.09,CARTÃO DE CRÉDITO,Online,554.0,17
8260,2026-08-28,13:30,15,Vestido Básica,Vestido,Preta,GG,4,47.4,18.96,170.64,Dinheiro,Online,131.0,5
8261,2026-07-04,10:15,95,Vestido X,Vestido,Vermelha,GG,4,146.94,88.16,499.6,Cartão de Débito,Física,258.0,17
8262,2026-03-08,19:15,40,Bermuda X,Bermuda,Verde,G,1,167.87,0.0,167.87,Dinheiro,Física,420.0,13
8263,2026-09-12,09:30,38,Acessório Básica,Acessório,Preta,M,2,180.55,36.11,324.99,PIX,Online,43.0,20
8264,2026-07-16,13:15,41969,Camiseta Casual,Camiseta,Verde,M,1,36.66,0.0,36.66,PIX,Física,6.0,11
8265,2026-05-28,12:15,151,Acessório Casual,Acessório,Branca,GG,1,299.55,0.0,299.55,Cartão de Débito,Online,89.0,7
8266,2026-05-16,20:00,40,Bermuda X,Bermuda,Verde,G,4,167.87,0.0,671.48,Dinheiro,Física,44.0,21
8267,2026-09-12,13:45,131,Blusa Slim,Blusa,Vermelha,P,2,278.74,0.0,557.48,PIX,Online,162.0,10
8268,2026-09-21,20:30,101,Bermuda Básica,Bermuda,Azul,P,1,248.61,24.86,223.75,Dinheiro,Online,472.0,14
8269,2026-04-21,15:00,170,Blusa Casual,Blusa,Vermelha,P,2,144.13,0.0,288.26,cartão de débito,Física,511.0,9
8270,2026-07-01,16:15,116,Bermuda Casual,Bermuda,Branca,P,3,311.15,0.0,933.45,PIX,Física,320.0,9
8271,2026-04-01,21:15,33,Camiseta Casual,Camiseta,Verde,M,2,36.66,3.67,69.65,Cartão de Crédito,Física,396.0,2
8272,2026-06-03,12:00,9,Jaqueta Premium,Jaqueta,Rosa,P,2,251.41,0.0,502.82,Cartão de Crédito,Online,37.0,10
8273,2026-09-04, 09:15,156,Acessório Casual,Acessório,Vermelha,M,2,219.44,43.89,394.99,Cartão de Débito,Online,,15
8274,2026-08-10,17:15,170,Blusa Casual,Blusa,Vermelha,P,2,144.13,0.0,"R$ 288,26",Dinheiro,Física,581.0,13
8275,06/07/2026,10:00,173,Vestido Social,Vestido,Azul,G,2,154.45,0.0,308.9,Cartão de Débito,Online,44.0,14
8276,2026-07-29,14:15,132,Vestido X,Vestido,Branca,P,4,282.33,0.0,1129.32,PIX,Online,451.0,19
8277,2026-03-06,16:00,120,Acessório Social,Acessório,Preta,GG,3,277.54,124.89,707.73,Dinheiro,Física,195.0,24
8278,2026-03-03,09:30,110,Calça Premium,Calça,Branca,GG,2,154.18,30.84,277.52,Cartão de Débito,Física,,15
8279,2026-09-09,16:00,10,Jaqueta Esporte,Jaqueta,Azul,GG,4,344.13,0.0,1376.52,PIX,Física,523.0,22
8280,2026-09-10,12:45,42,Jaqueta Esporte,Jaqueta,Verde,P,4,151.48,90.89,515.03,PIX,Online,22.0,2
8281,2026-08-27,20:45,121,Jaqueta Esporte,Jaqueta,Vermelha,M,1,326.68,0.0,326.68,Cartão de Crédito,Online,114.0,12
8282,2026-04-29,18:45,70,Vestido Esporte,Vestido,Azul,M,3,285.87,0.0,857.61,Cartão de Débito,Online,475.0,20
8283,2026-04-14,21:45,124,Vestido Slim,Vestido,Cinza,M,1,190.83,0.0,190.83,Dinheiro,Física,95.0,11
8284,2026-07-20,11:30,129,Camiseta Esporte,Camiseta,Rosa,GG,1,343.01,0.0,343.01,Crediário,Física,275.0,12
8285,2026-03-17,14:00,123,Calça Básica,Calça,Verde,G,3,173.04,51.91,467.21,pix,Online,240.0,18
8286,2026-07-24,18:45,18,Vestido Social,Vestido,Preta,G,3,343.85,103.16,928.39,Cartão de Débito,Física,196.0,21
8287,2026-06-03,16:15,104,Jaqueta Premium,Jaqueta,Verde,P,1,187.44,0.0,187.44,Dinheiro,Online,577.0,13
8288,2026-03-19,19:30,43,Jaqueta Premium,Jaqueta,Verde,P,1,36.09,0.0,36.09,Cartão de Crédito,Online,272.0,8
8289,2026-08-03,09:45,105,Camiseta Básica,Camiseta,Rosa,G,2,253.97,50.79,457.15,Cartão de Débito,Física,439.0,2
8290,2026-03-14,21:15,18,Vestido Social,Vestido,Preta,G,1,343.85,0.0,343.85,Cartão de Débito,Física,553.0,17
8291,2026-06-29,13:15,126,Camiseta Esporte,Camiseta,Vermelha,GG,3,172.09,0.0,516.27,Crediário,Online,293.0,4
8292,01/09/2026,11:15,56,Acessório Social,Acessório,Vermelha,M,4,170.32,68.13,613.15,PIX,Online,313.0,12
8293,2026-05-29,10:15,48,Vestido Casual,Vestido,Branca,GG,3,36.53,0.0,109.59,PIX,Online,506.0,7
8294,2026-08-05, 18:00 ,167,Blusa Social,Blusa,Azul,GG,3,64.79,0.0,194.37,Cartão de Crédito,Online,518.0,18
8295,2026-05-19,13:45,104,Jaqueta Premium,Jaqueta,Verde,P,3,187.44,84.35,477.97,Cartão de Crédito,Física,387.0,13
8296,2026-04-30,15:15,55,Blusa Social,Blusa,Verde,G,3,82.32,0.0,246.96,Cartão de Crédito,Online,291.0,11
8297,2026-08-13,16:15  ,95,Vestido X,Vestido,Vermelha,GG,4,146.94,0.0,587.76,Cartão de Débito,Física,58.0,20
8298,2026-08-20,21:30,45,Bermuda Esporte,Bermuda,Cinza,P,3,153.95,23.09,438.76,Cartão de Débito,Física,537.0,19
8299,2026-08-08,15:45,91,Jaqueta Social,Jaqueta,Rosa,M,4,211.55,0.0,846.2,Crediário,Física,291.0,2
8300,2026-09-11,21:15,132,Vestido X,Vestido,Branca,P,4,282.33,56.47,1072.85,Cartão de Crédito,Online,509.0,6
8301,2026-07-29, 14:15 ,67,Blusa Slim,Blusa,Preta,GG,-2,275.2,82.56,467.84,Cartão de Crédito,Física,519.0,16
8302,24-04-2026,09:00,36,Vestido Casual,Vestido,Preta,GG,3,28.02,0.0,84.06,Crediário,Online,578.0,20
8303,2026-05-24,12:15,138,Vestido Casual,Vestido,Branca,GG,3,108.94,0.0,326.82,Cartão de Crédito,Física,389.0,6
8304,2026-05-03,10:15,16,Camiseta Social,Camiseta,Cinza,GG,2,331.58,0.0,663.16,Cartão de Débito,Online,597.0,2
8305,2026-08-07,12:00,36,Vestido Casual,Vestido,Preta,GG,4,28.02,5.6,106.48,Cartão de Débito,Física,553.0,3
8306,2026-06-07,14:00,149,Blusa Slim,Blusa,Rosa,P,2,118.24,0.0,236.48,Dinheiro,Online,523.0,21
8307,2026-03-09,09:00,49,Camiseta Básica,Camiseta,Cinza,G,4,318.74,0.0,1274.96,Cartão de Débito,Online,347.0,20
8308,2026-08-11,18:15,8,Camiseta Slim,Camiseta,Vermelha,G,3,189.75,56.92,512.33,Cartão de Crédito,Online,161.0,22
8309,2026-07-05,11:00,3,Acessório Casual,Acessório,Preta,P,4,164.95,32.99,626.81,Cartão de Crédito,Física,571.0,24
8310,2026-04-26,21:30,96,Camiseta Esporte,Camiseta,Azul,G,4,98.46,19.69,374.15,Cartão de Crédito,Online,199.0,3
8311,2026-04-19,19:00  ,145,Camiseta Social,Camiseta,Branca,G,2,148.84,29.77,267.91,Cartão de Crédito,Online,153.0,14
8312,2026-06-17,16:15,146,Bermuda Slim,Bermuda,Cinza,P,1,171.6,17.16,154.44,Cartão de Débito,Online,519.0,13
8313,2026-06-03,15:30,121,Jaqueta Esporte,Jaqueta,Vermelha,M,4,326.68,65.34,1241.38,Cartão de Débito,Online,559.0,15
8314,07/08/2026,12:15,28,Blusa Premium,Blusa,Vermelha,M,1,251.27,25.13,226.14,Cartão de Débito,Física,159.0,17
8315,2026-04-19,09:00,142,Acessório Básica,Acessório,Azul,P,3,160.25,72.11,408.64,Cartão de Crédito,Física,205.0,10
8316,2026-07-09,17:45,60,Blusa X,Blusa,Verde,G,1,274.9,0.0,274.9,pix,Online,597.0,5
8317,2026-06-04,16:45,99,Vestido X,Vestido,Preta,P,2,72.13,7.21,137.05,Dinheiro,Online,471.0,20
8318,2026-03-02,11:30,26,Calça Premium,Calça,Azul,P,1,318.11,0.0,318.11,Cartão de Débito,Física,255.0,7
8319,2026-03-15,21:00,53,Jaqueta X,Jaqueta,Verde,M,1,291.49,43.72,247.77,PIX,Física,53.0,10
8320,2026-06-08,21:15,158,Calça Casual,Calça,Branca,GG,-2,37.57,7.51,142.77,Cartão de Crédito,Física,375.0,24
8321,2026-09-09,10:15,38,Acessório Básica,Acessório,Preta,M,3,180.55,27.08,514.57,PIX,Online,578.0,19
8322,2026-09-21, 11:30,30667,Camiseta Casual,Camiseta,Azul,GG,3,104.16,46.87,265.61,PIX,Física,464.0,25
8323,2026-07-04,11:15,101,Bermuda Básica,Bermuda,Azul,P,3,248.61,0.0,745.83,Cartão de Débito,Física,448.0,23
8324,2026-05-14,10:30,134,Calça Casual,Calça,Vermelha,M,3,149.43,44.83,403.46,Dinheiro,Física,277.0,20
8325,2026-03-10,19:15,180,Camiseta Casual,Camiseta,Azul,GG,2,104.16,20.83,187.49,Dinheiro,Física,7.0,10
8326,2026-09-16,17:45,119,Jaqueta Slim,Jaqueta,Branca,GG,1,329.55,32.96,296.59,Cartão de Débito,Online,343.0,22
8327,2026-04-24,20:45,57,Blusa X,Blusa,Rosa,P,3,36.77,16.55,93.76,Cartão de Crédito,Online,304.0,19
8328,2026-05-23,17:45,135,Blusa Slim,Blusa,Vermelha,M,4,306.42,122.57,1103.11,Cartão de Débito,Online,506.0,15
8329,2026-04-13,13:15,58,Vestido Premium,Vestido,Verde,M,4,252.14,0.0,1008.56,Cartão de Crédito,Online,596.0,18
8330,16/08/2026,21:15,36,Vestido Casual,Vestido,Preta,GG,2,28.02,2.8,53.24,Cartão de Débito,Física,11.0,22
8331,2026-08-02,19:30,31,Camiseta Slim,Camiseta,Verde,M,3,153.72,23.06,438.1,Dinheiro,Online,147.0,23
8332,09-06-2026,12:00,34,Acessório Básica,Acessório,Rosa,GG,3,95.07,0.0,285.21,Cartão de Débito,Física,100506.0,13
8333,2026-04-04,10:45,100,Blusa X,Blusa,Rosa,P,4,160.64,32.13,610.43,Crediário,Online,521.0,25
8334,2026-08-17,13:15,65,Vestido Premium,Vestido,Branca,GG,3,304.89,0.0,914.67,Cartão de Crédito,Física,98.0,6
8335,2026-06-11,18:15,177,Calça Slim,Calça,Verde,GG,1,128.31,0.0,128.31,Cartão de Débito,Online,20.0,24
8336,2026-07-03,09:15,69,Jaqueta Premium,Jaqueta,Azul,G,4,266.09,106.44,957.92,Dinheiro,Online,583.0,15
8337,2026-09-18,20:00,33,Camiseta Casual,Camiseta,Verde,M,3,36.66,0.0,109.98,Cartão de Crédito,Física,364.0,10
8338,2026-07-01,11:30,83,Vestido X,Vestido,Azul,P,3,40.75,0.0,122.25,PIX,Física,,6
8339,2026-05-01,12:45,63,Calça Esporte,Calça,Rosa,P,2,197.71,0.0,395.42,PIX,Física,22.0,16
8340,2026-03-31,16:00,21,Vestido Esporte,Vestido,Vermelha,GG,3,168.25,75.71,"429,04",Cartão de Débito,Física,270.0,21
8341,2026-08-24,18:15,126,Camiseta Esporte,Camiseta,Vermelha,GG,2,172.09,17.21,326.97,Crediário,Online,,6
8342,2026-07-12,09:30,178,Vestido Premium,Vestido,Preta,P,3,302.09,45.31,860.96,Dinheiro,Online,39.0,5
8343,2026-09-10,19:00,76,Blusa Esporte,Blusa,Preta,M,3,343.95,0.0,1031.85,PIX,Online,88.0,20
8344,2026-07-21,09:00,105,Camiseta Básica,Camiseta,Rosa,G,0,253.97,38.1,723.81,cartão de débito,Online,281.0,25
8345,2026-08-09,20:00,152,Vestido Premium,Vestido,Rosa,P,4,246.49,98.6,887.36,Cartão de Crédito,Online,,14
8346,2026-07-31,14:15,106,Blusa Casual,Blusa,Branca,P,2,74.15,22.24,126.06,Crediário,Física,544.0,12
8347,2026-07-24,13:30,132,Vestido X,Vestido,Branca,P,2,282.33,84.7,479.96,Cartão de Crédito,Online,10.0,14
8348,2026-03-06,11:30,2,Blusa Casual,Blusa,Preta,GG,1,73.53,0.0,73.53,Dinheiro,Física,,10
8349,2026-07-28,18:45,4,Vestido X,Vestido,Azul,G,2,301.51,90.45,512.57,Dinheiro,Física,581.0,16
8350,2026-08-23,10:00,71,Jaqueta Básica,Jaqueta,Azul,GG,4,341.23,68.25,1296.67,Crediário,Online,490.0,19
8351,2026-09-06,20:00,176,Calça Básica,Calça,Cinza,GG,3,182.47,82.11,465.3,Cartão de Crédito,Online,229.0,11
8352,2026-05-29,17:15,86,Acessório X,Acessório,Rosa,M,4,318.79,0.0,1275.16,Pix,Online,452.0,18
8353,2026-09-05,10:00,1,Vestido Casual,Vestido,Verde,P,2,315.12,0.0,630.24,Cartão de Débito,Física,18.0,21
8354,2026-09-11,19:30,23,Jaqueta Esporte,Jaqueta,Vermelha,P,2,166.11,33.22,299.0,Cartão de Débito,Online,211.0,20
8355,2026-09-06,10:45,104,Jaqueta Premium,Jaqueta,Verde,P,1,187.44,9.37,178.07,Cartão de Crédito,Online,231.0,15
8356,2026-03-05,19:15,36,Vestido Casual,Vestido,Preta,GG,4,28.02,0.0,112.08,Cartão De Débito,Online,5.0,3
8357,2026-07-21,12:30,31,Camiseta Slim,Camiseta,Verde,M,4,153.72,0.0,614.88,Cartão de Débito,Online,239.0,13
8358,2026-08-01,17:30,83,Vestido X,Vestido,Azul,P,3,40.75,0.0,122.25,Dinheiro,Física,199.0,25
